match_id,radiant_win,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10
5214394376,True,103,106,51,62,6,55,25,102,53,12
5214394377,True,29,93,26,32,17,83,35,21,22,10
5214394379,True,87,70,108,11,84,26,86,2,4,39
5214394380,True,104,42,75,50,97,5,44,45,82,14
5214394381,True,30,50,62,7,2,19,18,22,57,97
5214394382,False,56,35,9,7,87,54,21,3,119,12
5214394383,True,106,63,41,126,21,47,4,128,14,102
5214394384,False,73,75,44,101,36,8,20,7,52,126
5214394385,True,104,27,26,44,34,114,59,64,21,80
5214394386,False,11,2,62,31,54,17,114,50,26,32
5214394388,False,35,89,28,9,74,25,6,96,67,14
5214394389,True,27,114,28,14,101,75,82,21,16,94
5214394394,True,42,28,74,26,14,102,54,128,84,10
5214394396,True,14,88,126,64,80,41,39,87,40,68
5214394397,True,25,36,14,59,50,26,11,80,93,75
5214394398,True,87,128,76,72,14,112,22,10,18,26
5214394399,True,64,17,46,14,27,81,68,73,57,54
5214394400,False,1,14,28,33,2,35,93,97,7,44
5214394401,False,68,104,34,28,4,27,93,35,98,14
5214394403,True,50,93,103,6,40,31,71,98,1,23
5214394404,True,2,54,1,80,84,95,8,40,50,9
5214394408,False,84,102,120,74,70,114,56,100,59,27
5214394409,False,113,5,88,93,14,31,59,8,19,107
5214394410,True,104,47,27,22,99,43,76,33,90,30
5214394411,False,45,14,1,68,86,4,64,34,26,60
5214394413,False,54,5,75,10,104,128,88,112,8,46
5214394414,False,47,30,81,120,26,8,35,121,2,5
5214394415,True,69,82,20,10,93,14,74,98,26,8
5214394416,False,21,31,8,79,41,4,63,37,28,50
5214394417,False,120,14,1,26,2,56,48,87,126,108
5214394418,True,33,39,43,72,40,106,23,129,65,32
5214394419,True,23,105,68,19,6,83,63,29,85,4
5214394420,True,15,7,22,71,54,12,106,21,105,86
5214394421,False,105,26,86,28,4,98,71,8,35,31
5214394425,True,98,53,1,88,84,12,27,17,25,44
5214394426,True,8,102,74,14,64,104,108,27,54,71
5214394428,True,104,14,64,8,75,29,76,12,111,129
5214394429,True,86,11,104,44,35,82,6,30,43,50
5214394430,True,54,128,8,26,2,104,14,29,18,90
5214394431,False,41,104,14,34,27,103,8,26,82,22
5214394432,False,52,69,128,76,41,97,30,35,93,31
5214394433,False,55,11,13,100,89,26,10,106,105,104
5214394439,False,49,75,85,120,59,8,88,41,21,35
5214394440,True,1,6,40,98,87,112,85,55,43,93
5214394441,True,14,129,93,9,22,5,54,27,4,74
5214394442,True,16,97,44,104,91,58,71,93,50,112
5214394443,True,76,44,92,48,41,81,71,67,106,43
5214394444,False,53,102,44,99,4,106,63,71,101,104
5214394445,True,11,45,7,21,93,4,34,40,22,74
5214394446,False,35,64,25,18,99,72,101,45,68,44
5214394447,True,1,69,129,53,84,62,103,105,63,100
5214394451,True,114,86,93,74,101,27,88,97,8,7
5214394452,False,22,53,44,89,71,1,16,25,26,52
5214394453,False,126,44,75,61,45,38,90,46,7,95
5214394455,False,44,113,22,27,114,77,81,14,54,90
5214394458,False,44,128,33,52,114,84,104,70,17,78
5214394460,True,5,72,49,81,41,99,57,42,113,75
5214394461,True,54,74,49,83,112,31,119,104,22,110
5214394462,True,12,14,46,29,53,7,9,41,108,101
5214394463,False,14,110,100,5,113,1,54,26,53,111
5214394464,False,39,28,97,32,119,104,64,19,75,129
5214394465,True,83,75,8,104,4,16,93,21,91,1
5214394466,True,35,62,105,81,108,44,12,11,84,93
5214394467,False,22,95,8,35,11,59,49,44,71,21
5214394468,True,1,26,105,97,21,8,103,94,104,112
5214394469,True,84,99,6,121,41,44,81,13,17,26
5214394470,False,22,36,35,12,14,86,69,71,75,105
5214394471,False,42,14,87,99,76,75,13,102,93,74
5214394472,False,120,114,86,112,39,91,3,95,28,34
5214394473,True,41,68,20,109,14,7,80,11,1,91
5214394474,True,26,8,68,13,14,89,25,17,70,43
5214394483,False,8,74,14,86,7,11,41,98,112,26
5214394484,False,12,4,26,95,84,93,74,28,2,25
5214394485,True,14,40,22,4,47,36,84,59,91,74
5214394486,False,80,9,26,98,63,121,11,86,49,95
5214394487,False,3,44,74,82,63,104,114,25,8,14
5214394488,True,13,102,75,128,95,12,86,100,22,28
5214394489,False,50,62,48,14,114,87,36,20,67,32
5214394495,False,10,33,57,42,49,100,23,62,35,5
5214394496,True,104,74,36,26,40,30,19,29,35,70
5214394497,False,93,120,110,119,85,62,54,27,48,4
5214394498,False,56,99,90,23,93,106,28,108,41,105
5214394499,False,26,10,27,112,40,84,48,119,41,8
5214394501,True,13,37,67,60,28,4,21,54,64,68
5214394502,False,9,41,32,99,90,119,46,121,7,89
5214394503,True,33,1,96,126,77,44,26,43,52,99
5214394504,True,20,68,28,44,34,108,67,22,3,98
5214394508,False,35,71,41,30,37,8,114,63,32,43
5214394509,True,20,41,16,26,82,81,7,97,103,87
5214394510,False,91,44,42,51,21,14,35,12,28,59
5214394511,True,99,10,54,37,74,14,44,58,15,2
5214394512,True,101,71,14,83,104,22,128,26,99,41
5214394513,True,14,8,21,26,74,86,35,27,93,108
5214394514,True,70,36,41,105,14,96,114,108,84,22
5214394515,True,30,2,42,126,47,36,58,39,35,26
5214394516,False,26,99,19,27,16,35,58,12,74,93
5214394521,True,104,1,85,31,35,11,105,58,36,33
5214394522,True,13,83,21,32,56,114,84,39,104,64
5214394523,False,95,128,98,121,34,10,25,105,52,22
5214394524,False,105,65,98,8,47,59,109,40,23,37
5214394528,False,67,21,69,27,121,54,119,14,78,58
5214394529,False,13,34,79,18,51,17,1,99,35,57
5214394530,True,54,62,33,53,20,129,119,61,68,64
5214394531,True,69,44,75,22,14,121,47,87,60,54
5214394532,False,70,51,68,74,119,54,75,14,35,60
5214394533,True,14,27,22,126,21,98,11,104,120,39
5214394539,True,45,34,14,104,36,26,110,119,93,59
5214394540,False,87,28,89,29,44,35,100,8,5,53
5214394541,False,7,86,17,11,14,10,65,33,114,12
5214394542,True,83,64,18,128,56,114,68,26,96,12
5214394543,False,119,82,44,58,104,84,34,6,61,25
5214394544,False,1,91,3,104,65,21,41,101,63,35
5214394545,False,53,99,4,41,47,57,23,21,26,82
5214394550,True,31,59,74,119,3,23,104,87,68,15
5214394551,False,28,121,16,93,34,26,59,97,14,54
5214394552,True,105,15,101,97,62,53,25,41,46,36
5214394553,True,39,114,101,84,104,13,21,19,86,6
5214394554,True,74,97,12,16,83,47,48,23,40,3
5214394555,True,83,87,20,33,42,6,53,91,16,1
5214394556,True,23,44,35,21,108,87,104,16,78,1
5214394557,True,80,87,99,8,128,44,110,108,28,88
5214394558,False,14,107,5,17,6,11,55,97,44,94
5214394559,True,110,49,45,42,119,1,84,32,26,74
5214394562,False,10,51,72,39,62,8,110,31,30,74
5214394563,True,26,57,62,12,63,7,2,9,71,17
