match_id,radiant_win,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10
5214454377,True,17,95,50,86,42,1,114,88,51,33
5214454378,False,54,7,34,42,14,26,104,10,56,119
5214454379,False,96,23,62,128,26,104,74,93,68,14
5214454380,False,99,101,27,73,29,93,1,54,35,14
5214454381,True,46,33,7,64,54,101,8,35,14,93
5214454382,True,26,74,22,42,93,17,9,104,29,41
5214454383,False,12,50,14,9,36,93,23,99,27,26
5214454386,False,47,44,95,110,99,76,25,121,86,87
5214454387,False,32,70,48,29,74,4,33,58,8,17
5214454389,False,23,64,101,41,72,81,93,25,26,103
5214454390,True,106,86,40,18,90,71,78,74,50,12
5214454395,False,80,12,84,27,99,5,35,8,14,104
5214454396,True,37,41,5,44,50,82,84,93,31,63
5214454403,True,50,82,26,7,93,37,128,2,41,44
5214454405,False,86,59,58,8,40,93,85,18,84,74
5214454406,False,54,23,112,78,25,88,28,15,31,70
5214454407,False,59,36,54,97,26,87,109,76,55,37
5214454409,True,17,32,53,23,52,39,34,93,26,44
5214454410,True,14,62,21,70,9,35,44,92,94,84
5214454411,True,12,26,7,46,97,32,27,76,63,105
5214454412,True,87,36,84,82,67,74,11,37,40,6
5214454413,False,76,84,99,93,121,67,44,35,30,60
5214454414,True,50,95,75,28,90,5,13,18,93,9
5214454415,True,5,93,121,14,21,19,90,105,11,18
5214454416,True,50,20,112,35,23,5,6,86,17,71
5214454417,False,96,21,25,12,23,88,76,126,104,55
5214454420,True,84,41,83,35,108,5,4,6,119,20
5214454421,True,86,104,128,4,44,64,108,34,1,26
5214454422,True,119,114,28,110,8,68,126,120,31,1
5214454423,True,70,18,128,35,47,49,120,38,25,80
5214454431,False,62,86,11,30,120,42,44,36,105,75
5214454432,True,104,14,86,12,22,8,111,113,64,97
5214454433,True,16,75,2,70,59,50,81,25,68,72
5214454436,False,42,74,89,54,75,119,18,14,62,41
5214454437,True,74,128,114,6,20,120,35,64,14,112
5214454438,True,69,114,84,105,72,27,2,63,17,37
5214454439,False,63,9,4,26,104,126,75,14,91,93
5214454440,False,25,87,91,73,95,47,30,41,37,45
5214454441,True,3,95,46,44,26,28,8,14,5,97
5214454442,True,39,4,87,64,108,21,120,26,9,70
5214454443,False,66,47,16,10,23,109,70,72,51,59
5214454444,False,72,88,26,100,69,14,74,70,27,57
5214454451,True,87,34,120,86,11,51,67,40,89,105
5214454452,True,14,54,87,49,36,26,94,74,104,12
5214454454,False,96,80,87,73,56,74,8,40,112,41
5214454455,False,35,72,95,93,45,94,74,27,6,14
5214454456,False,1,104,19,120,23,34,129,95,14,68
5214454462,True,101,34,54,27,104,23,1,84,73,14
5214454463,True,104,60,110,44,51,14,71,41,22,129
5214454464,True,104,76,75,5,84,126,7,1,103,22
5214454465,True,40,2,69,89,76,83,50,48,128,82
5214454466,True,23,104,47,74,27,14,26,40,21,114
5214454467,False,104,98,54,14,74,83,86,108,8,21
5214454470,True,89,50,71,99,6,65,74,58,21,31
5214454472,True,17,84,47,80,104,1,19,2,50,59
5214454473,False,45,11,42,70,75,60,95,74,83,41
5214454474,True,14,104,70,87,101,97,86,13,63,44
5214454475,False,9,22,84,80,99,31,74,104,1,51
5214454476,False,40,14,114,26,71,83,54,82,68,99
5214454478,False,112,9,44,11,14,104,5,93,12,42
5214454479,False,47,33,60,12,26,112,44,14,59,7
5214454483,False,65,93,86,23,105,35,34,75,10,104
5214454484,False,42,2,22,74,101,9,93,35,14,53
5214454485,True,91,42,92,70,4,100,67,97,102,7
5214454486,True,28,19,99,61,63,53,2,6,93,59
5214454489,True,90,36,63,74,40,14,26,58,120,98
5214454490,True,14,34,106,71,70,28,53,44,99,18
5214454491,True,32,88,113,97,63,45,41,114,74,112
5214454497,True,12,53,4,121,56,34,33,71,21,7
5214454498,True,1,45,83,35,50,104,75,17,8,74
5214454499,False,74,15,12,101,58,6,97,39,70,31
