match_id,radiant_win,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10
5214434376,True,34,69,27,30,4,26,76,129,74,93
5214434377,False,6,44,86,5,47,67,21,50,104,59
5214434383,False,41,27,97,94,28,37,101,12,51,108
5214434384,True,47,57,4,23,82,85,39,46,27,41
5214434385,False,31,93,97,102,7,29,86,34,1,14
5214434386,True,84,59,21,87,82,120,106,8,25,68
5214434387,False,28,17,26,93,14,27,23,56,85,70
5214434388,True,74,68,110,14,89,17,128,21,31,1
5214434389,True,41,93,105,34,14,35,106,27,26,49
5214434393,True,41,15,33,129,81,14,86,74,1,21
5214434394,False,71,30,73,114,51,102,44,99,40,11
5214434395,True,50,74,53,104,4,14,8,59,41,17
5214434396,True,40,93,6,31,83,101,81,84,11,18
5214434397,True,97,84,98,104,99,93,22,21,28,12
5214434398,False,41,65,85,6,114,22,21,71,119,36
5214434404,False,6,67,121,31,14,21,54,114,19,48
5214434405,False,95,22,126,48,26,74,2,27,35,31
5214434406,True,11,107,74,90,12,5,70,18,69,86
5214434407,False,5,60,22,84,44,87,128,8,102,101
5214434408,True,70,63,114,17,32,14,11,35,4,16
5214434416,False,34,26,104,99,14,27,83,6,39,2
5214434417,False,107,28,93,87,34,47,4,29,83,30
5214434418,False,33,104,96,6,26,40,57,95,22,14
5214434419,False,93,25,87,104,53,10,74,128,8,75
5214434421,False,5,74,54,9,88,78,102,108,67,31
5214434425,True,26,111,69,82,28,61,12,100,68,104
5214434426,True,15,47,29,28,41,31,90,104,63,99
5214434427,True,74,75,70,9,103,8,22,104,120,97
5214434428,False,46,59,126,35,87,26,42,84,14,1
5214434429,False,42,74,108,120,86,126,94,19,54,85
5214434430,True,50,93,64,98,14,51,26,104,19,23
5214434432,True,54,14,53,31,13,8,9,5,74,97
5214434433,False,35,96,67,113,87,80,64,26,49,4
5214434435,True,44,26,31,49,1,69,8,87,88,11
5214434436,True,114,5,97,22,37,35,8,16,40,21
5214434437,False,31,99,11,128,27,69,1,47,114,113
5214434438,False,74,6,30,19,95,44,101,102,5,93
5214434439,False,26,25,21,7,70,119,1,34,128,99
5214434444,True,100,57,5,104,93,59,21,53,25,3
5214434445,True,40,104,30,35,75,47,62,70,51,50
5214434446,True,75,1,36,31,14,29,18,41,26,35
5214434447,True,28,88,86,74,8,87,95,42,40,80
5214434448,False,109,128,4,7,62,102,14,32,70,16
5214434449,False,33,102,27,88,49,120,93,41,7,65
5214434450,False,4,94,98,26,35,21,1,32,102,20
5214434451,False,72,101,95,126,1,41,36,22,20,53
5214434452,True,40,36,2,15,30,14,68,32,35,8
5214434460,False,93,104,35,47,19,97,39,54,44,22
5214434461,False,68,121,70,81,21,94,63,54,126,101
5214434462,True,12,54,50,35,28,104,84,53,4,105
5214434463,False,98,89,59,129,57,108,40,12,105,3
5214434464,False,57,35,91,120,32,26,10,65,50,85
5214434465,True,54,16,40,39,49,11,114,26,61,71
5214434470,False,14,6,84,12,41,23,83,59,47,7
5214434471,True,104,114,14,5,26,98,44,7,101,126
5214434472,False,32,59,71,50,44,14,40,54,33,101
5214434473,True,93,42,2,1,56,121,5,104,62,10
5214434474,True,74,19,71,63,15,35,42,104,4,57
5214434475,True,94,56,103,1,120,31,17,5,87,100
5214434481,False,34,26,45,7,4,17,89,108,37,25
5214434482,True,17,8,128,27,28,25,99,21,5,7
5214434483,False,1,84,14,40,56,41,44,5,80,20
5214434484,False,44,28,7,9,63,12,59,101,45,34
5214434485,True,4,99,54,102,105,44,63,34,47,41
5214434486,False,44,35,53,32,101,8,70,90,121,21
5214434490,True,28,79,6,14,114,126,104,87,50,48
5214434491,True,26,42,17,128,95,126,28,7,114,86
5214434492,False,13,108,14,2,75,37,42,21,50,41
5214434493,True,2,6,53,7,30,19,11,5,25,18
5214434495,True,41,26,99,84,74,19,34,93,23,97
5214434496,True,54,28,88,5,101,107,30,93,21,14
5214434497,True,15,14,28,63,119,102,104,12,93,101
5214434498,True,59,74,50,85,86,25,16,71,114,61
5214434499,True,128,56,58,19,59,21,7,95,70,30
5214434503,True,90,74,14,44,27,42,36,26,8,9
5214434504,True,40,59,13,87,93,86,41,120,128,39
5214434505,False,12,43,111,119,96,97,112,107,34,54
5214434506,True,44,21,104,114,26,78,93,6,13,42
5214434507,True,105,51,26,126,53,86,114,1,35,16
5214434508,True,17,57,94,99,71,32,21,31,12,30
5214434509,True,74,44,120,98,7,1,23,86,64,94
5214434510,False,8,104,53,87,28,49,119,47,13,1
5214434516,True,50,34,8,27,32,87,44,106,104,26
5214434517,False,5,25,60,34,12,68,39,28,17,93
5214434518,False,7,44,14,45,101,128,31,12,67,22
5214434519,True,96,6,119,61,31,27,56,44,75,14
5214434524,True,1,50,56,53,29,33,22,15,39,100
5214434525,True,16,54,74,17,31,45,41,14,40,39
5214434526,True,17,73,30,4,63,70,31,7,119,69
