match_id,radiant_win,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9,player_10
5214474376,True,106,126,29,99,22,114,129,85,6,3
5214474377,True,5,78,27,28,73,97,93,4,95,41
5214474378,True,33,42,75,14,35,97,56,26,84,8
5214474379,True,44,88,119,86,11,128,16,12,31,39
5214474380,True,80,71,41,28,31,22,53,47,52,21
5214474381,True,84,93,86,45,98,88,7,31,100,26
5214474382,False,104,47,83,93,5,128,2,17,37,48
5214474383,True,50,84,43,93,81,14,23,87,114,56
5214474390,False,26,1,104,25,7,34,95,99,5,16
5214474391,False,87,7,17,18,120,86,11,67,74,32
5214474392,True,84,54,8,13,34,22,47,41,17,97
5214474393,True,73,63,74,51,50,36,96,94,102,7
5214474394,True,39,7,26,41,52,17,120,121,97,93
5214474395,True,32,15,14,58,83,54,98,4,86,87
5214474398,True,44,68,93,78,82,14,9,21,1,16
5214474399,False,104,48,53,74,34,28,35,41,114,66
5214474400,True,33,82,110,18,44,1,97,54,74,26
5214474401,True,5,103,13,78,12,34,63,50,54,14
5214474402,True,20,9,82,57,59,93,79,10,49,62
5214474407,True,105,89,35,49,47,22,99,64,70,9
5214474408,False,27,10,4,101,108,7,93,114,76,86
5214474409,False,68,76,59,20,12,74,110,6,18,62
5214474410,False,6,76,74,104,8,46,41,42,100,112
5214474415,True,114,93,86,128,65,27,98,10,1,5
5214474416,False,81,53,33,84,63,7,62,93,126,25
5214474417,True,30,42,126,54,62,110,3,44,59,26
5214474418,True,86,105,104,9,26,100,21,14,17,29
5214474421,True,7,54,14,1,101,113,128,82,87,68
5214474423,True,23,14,95,74,52,19,57,16,44,99
5214474424,False,108,30,50,70,23,17,47,121,42,7
5214474425,False,14,26,62,93,19,84,32,54,60,46
5214474426,True,44,53,96,10,27,26,104,21,32,113
5214474430,False,85,89,25,7,121,80,14,17,65,26
5214474431,False,28,8,16,104,93,54,22,86,34,42
5214474432,True,102,108,32,101,44,47,5,2,99,15
5214474433,True,75,93,11,62,72,85,21,74,18,99
5214474434,False,75,11,21,1,14,42,101,76,88,44
5214474436,True,126,34,44,63,9,42,97,64,47,40
5214474437,False,86,26,44,103,8,101,128,2,99,6
5214474438,True,76,17,14,84,10,50,34,25,93,99
5214474445,True,6,14,84,20,113,76,15,87,19,104
5214474446,True,68,105,108,43,12,35,5,27,51,1
5214474447,False,26,17,70,65,63,98,84,74,90,49
5214474448,False,26,42,74,120,14,103,108,8,13,31
5214474449,False,75,30,60,62,102,2,23,51,6,33
5214474450,False,14,35,6,32,44,104,46,89,67,101
5214474451,False,74,4,53,28,50,30,35,44,2,113
5214474455,True,70,83,25,99,44,98,109,2,63,4
5214474456,True,26,99,9,54,8,25,108,14,12,105
5214474457,True,128,75,4,126,10,14,91,26,58,8
5214474458,False,12,96,31,128,39,120,61,54,88,45
5214474465,False,86,34,67,26,128,47,8,53,30,27
5214474466,True,41,43,88,84,96,70,27,47,129,30
5214474467,False,76,27,1,110,4,109,14,84,44,6
5214474469,True,83,1,120,21,27,28,128,74,18,50
5214474470,True,9,40,81,72,93,23,7,84,6,95
5214474471,False,74,104,114,21,87,28,48,44,58,20
5214474472,False,74,98,44,14,30,87,34,93,90,104
5214474475,True,14,128,93,119,64,2,110,87,17,41
5214474476,True,2,75,6,31,4,14,86,53,41,16
5214474479,True,42,114,7,5,74,57,26,54,119,14
5214474480,True,26,93,22,74,2,17,1,84,114,40
5214474481,True,35,57,74,14,10,44,84,42,36,11
5214474486,True,91,93,95,14,102,84,64,85,114,12
5214474487,True,36,9,1,17,75,93,84,11,62,42
5214474488,True,74,17,10,104,39,110,4,23,65,62
5214474489,False,27,72,109,53,65,39,48,56,62,70
5214474493,True,54,121,120,83,17,93,76,87,19,14
5214474494,True,86,9,2,32,41,37,120,4,14,26
5214474496,False,94,28,126,128,75,26,13,68,89,35
5214474497,True,7,47,54,28,27,87,129,70,62,59
5214474498,True,27,13,59,62,54,101,23,14,74,42
5214474499,False,53,75,3,44,119,1,14,30,72,7
5214474500,False,112,35,62,95,10,54,70,25,47,102
5214474506,True,8,71,54,17,5,94,26,128,41,9
5214474507,True,106,60,85,51,128,57,3,14,41,16
5214474508,False,112,23,31,22,4,25,86,104,8,121
5214474512,True,9,23,4,84,96,87,97,128,21,32
5214474513,False,128,21,23,27,42,26,45,8,59,14
5214474514,False,87,9,59,4,104,73,47,42,119,14
5214474515,False,22,6,69,11,13,86,80,26,93,102
5214474516,True,113,121,69,62,26,6,68,56,7,21
5214474520,True,95,59,14,20,51,31,70,93,98,101
5214474521,False,109,2,84,34,119,68,102,26,6,47
5214474522,True,41,26,100,68,104,47,50,14,74,93
5214474523,False,34,1,74,14,96,98,54,30,13,39
5214474524,False,53,1,26,8,69,111,58,7,12,10
5214474525,True,41,120,34,30,32,17,93,59,9,7
5214474530,False,4,99,81,12,8,44,93,104,6,7
5214474531,True,6,14,100,49,26,95,74,62,102,21
5214474532,True,26,126,54,128,33,89,100,17,80,74
5214474533,True,54,4,114,41,14,7,103,93,45,8
5214474534,False,93,121,49,17,84,95,14,97,7,64
5214474535,False,4,126,91,128,59,93,98,47,35,68
5214474536,True,23,86,34,26,8,11,44,42,82,7
5214474537,True,15,50,44,51,17,35,2,18,22,81
5214474538,True,63,14,40,126,23,120,95,114,50,30
5214474539,False,11,120,5,99,37,54,93,51,6,39
5214474544,True,37,67,69,44,97,35,50,6,96,22
5214474545,True,37,1,5,44,21,74,61,42,35,83
5214474546,False,100,73,80,86,60,114,64,102,48,53
5214474547,False,112,103,67,11,86,126,19,74,7,93
5214474548,True,91,65,68,77,93,28,7,37,1,18
5214474550,True,7,72,11,86,93,31,102,14,44,17
5214474551,False,80,7,47,86,102,128,54,26,2,126
5214474552,True,2,71,11,54,33,104,7,59,47,8
5214474554,True,62,14,83,21,46,53,35,107,75,74
5214474555,False,74,14,50,1,73,26,110,75,93,28
5214474556,False,69,22,74,7,70,18,121,59,64,1
5214474563,False,83,8,129,26,74,61,20,33,18,75
5214474564,True,55,11,71,75,86,104,105,74,14,84
5214474565,True,104,76,80,64,6,70,14,29,106,84
5214474566,True,89,1,98,57,39,49,110,120,9,14
5214474567,True,81,28,2,26,17,11,88,32,73,104
5214474570,True,22,76,5,44,37,74,14,21,121,75
5214474571,True,42,106,22,5,90,119,44,31,17,51
5214474573,False,56,26,54,2,22,128,93,31,17,14
5214474574,True,86,21,41,15,75,14,12,5,56,35
5214474575,True,37,8,71,14,25,63,30,26,54,48
5214474576,True,111,93,9,34,57,64,102,14,6,120
5214474577,True,29,74,34,58,56,54,87,17,47,3
5214474578,True,112,83,11,54,51,45,44,14,97,26
5214474579,False,112,44,119,11,2,87,89,30,17,8
5214474580,True,26,8,74,112,108,86,11,27,44,126
5214474581,True,21,28,95,99,35,41,89,62,4,59
5214474582,True,74,10,112,20,109,101,94,66,4,35
5214474586,True,93,70,86,48,30,58,35,31,108,11
5214474587,True,4,22,53,14,47,81,102,40,34,7
5214474588,False,104,110,1,56,5,29,35,68,93,83
5214474589,False,26,19,63,17,50,62,86,8,40,99
5214474590,True,33,75,49,106,80,10,25,14,43,4
5214474595,False,5,44,108,30,75,80,104,2,6,31
5214474596,False,6,45,62,14,17,108,112,74,7,1
5214474597,False,95,21,54,4,22,19,17,67,14,101
5214474598,True,18,19,26,59,69,97,129,114,9,128
5214474603,False,41,27,47,35,20,51,83,12,11,88
5214474604,False,49,75,90,62,8,113,99,95,14,84
5214474605,False,48,30,64,99,74,44,27,129,35,87
5214474606,False,11,128,9,41,85,35,84,36,21,22
5214474607,False,81,28,93,41,84,73,7,104,49,51
5214474608,True,14,101,2,64,1,45,8,103,26,51
5214474609,True,104,41,82,26,27,30,1,93,101,18
5214474610,True,129,5,128,2,4,32,27,35,74,41
5214474611,False,44,10,100,19,32,104,35,14,105,1
5214474612,True,80,30,7,52,35,21,86,14,95,23
5214474613,True,4,35,83,99,28,63,44,42,21,25
5214474614,True,44,75,119,13,17,22,4,1,26,14
5214474616,True,25,29,44,51,76,84,104,114,128,93
5214474617,True,11,25,14,49,27,26,21,35,128,44
5214474618,True,37,93,104,58,35,7,59,106,27,53
5214474623,False,14,33,64,104,32,114,11,95,87,26
5214474624,True,14,74,44,98,25,34,104,26,75,85
5214474625,False,14,39,83,52,93,57,13,104,87,44
5214474626,False,31,68,96,23,54,45,14,93,59,26
5214474627,False,11,104,106,67,60,63,10,56,4,62
5214474631,True,23,14,35,101,80,93,18,9,11,79
5214474632,True,50,1,101,97,102,21,18,14,22,75
5214474633,True,94,62,1,74,112,12,35,14,26,105
5214474634,True,44,111,63,14,11,94,7,48,128,104
5214474641,True,128,19,26,22,1,90,97,8,13,5
5214474642,True,11,73,9,44,10,8,4,119,21,2
5214474647,True,35,84,90,99,41,44,31,45,36,33
5214474648,False,53,104,14,93,35,74,60,58,89,30
5214474649,True,17,36,44,31,14,128,70,87,11,2
5214474650,False,102,101,75,41,10,89,84,49,1,58
5214474651,False,26,1,8,45,101,47,14,13,93,84
5214474653,True,95,11,119,38,112,87,69,76,128,12
5214474654,False,95,68,40,100,109,121,34,67,55,88
5214474656,True,30,2,52,8,121,74,68,36,26,114
5214474660,False,95,4,104,84,26,93,98,74,69,9
5214474661,True,97,14,44,1,71,76,57,8,93,17
5214474662,False,42,53,41,121,28,11,31,95,14,8
5214474663,False,4,67,99,64,14,47,84,101,33,54
5214474664,True,26,1,108,9,21,50,73,114,13,99
5214474665,False,93,35,22,14,73,109,6,7,25,4
5214474666,False,59,23,14,3,18,104,26,8,75,97
5214474667,True,1,39,36,93,84,8,102,31,26,97
5214474668,True,109,104,22,53,75,44,99,70,64,45
5214474669,True,21,11,81,4,26,22,94,91,5,42
5214474675,True,12,2,74,5,48,23,75,83,21,41
5214474676,False,11,105,102,31,74,10,83,100,33,126
5214474677,True,92,87,128,5,84,114,119,47,11,12
5214474678,True,34,54,100,58,93,12,9,71,17,4
5214474679,True,14,121,62,102,104,53,71,54,105,10
5214474680,False,68,82,48,45,30,59,28,36,7,2
5214474681,False,30,53,39,93,99,41,35,84,50,104
5214474682,False,96,17,32,6,119,54,104,101,46,28
5214474683,True,83,30,35,104,22,41,5,2,101,31
5214474684,True,59,14,44,62,97,19,53,93,4,60
5214474685,True,25,59,23,93,26,70,104,57,46,21
5214474689,False,5,25,70,98,35,58,114,86,16,71
5214474691,False,97,114,57,86,9,46,93,87,13,7
5214474697,True,74,93,27,55,21,96,19,31,86,114
